,DATE,Profil,Région,Total énergie soutirée (Wh),Nb points soutirage
3865,2022-09-08,ENT3 (+ ENT4 + ENT5),Hauts-de-France,83049664.0,41328
3866,2022-09-08,PRO1 (+ PRO1WE),Centre-Val de Loire,1455518897.0,4838220
3867,2022-09-08,PRO1 (+ PRO1WE),Hauts-de-France,3171576364.0,9259308
3868,2022-09-08,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1345275563.0,1958044
3869,2022-09-08,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2591733375.0,3540968
3870,2022-09-08,PRO3,Centre-Val de Loire,63634817.0,64992
3871,2022-09-08,PRO3,Hauts-de-France,90158023.0,79964
3872,2022-09-08,PRO4,Centre-Val de Loire,65567603.0,111216
3873,2022-09-08,PRO4,Hauts-de-France,84074812.0,116972
3874,2022-09-08,PRO5,Centre-Val de Loire,376759835.0,1210896
3875,2022-09-08,PRO5,Hauts-de-France,1018138254.0,1991620
3876,2022-09-08,RES1 (+ RES1WE),Centre-Val de Loire,2302649318.0,22893512
3877,2022-09-08,RES1 (+ RES1WE),Hauts-de-France,6599930091.0,59114856
3878,2022-09-08,RES11 (+ RES11WE),Centre-Val de Loire,1392972720.0,6932852
3879,2022-09-08,RES11 (+ RES11WE),Hauts-de-France,1841087545.0,8987844
3880,2022-09-08,RES2 (+ RES5),Centre-Val de Loire,5941458608.0,28873168
3881,2022-09-08,RES2 (+ RES5),Hauts-de-France,10902112103.0,56332076
3882,2022-09-08,RES2WE,Centre-Val de Loire,105498307.0,541432
3883,2022-09-08,RES2WE,Hauts-de-France,240040384.0,1301352
3884,2022-09-08,RES3,Centre-Val de Loire,141057955.0,435812
3885,2022-09-08,RES3,Hauts-de-France,195910493.0,700124
3886,2022-09-08,RES4,Centre-Val de Loire,230393374.0,971776
3887,2022-09-08,RES4,Hauts-de-France,283292562.0,1284708
3888,2022-09-09,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,68736432.0,42528
3889,2022-09-09,ENT3 (+ ENT4 + ENT5),Hauts-de-France,80788888.0,41328
3890,2022-09-09,PRO1 (+ PRO1WE),Centre-Val de Loire,1443466481.0,4838296
3891,2022-09-09,PRO1 (+ PRO1WE),Hauts-de-France,3147722155.0,9262348
3892,2022-09-09,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1354827386.0,1957780
3893,2022-09-09,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2615829001.0,3540972
3894,2022-09-09,PRO3,Centre-Val de Loire,63940182.0,64992
3895,2022-09-09,PRO3,Hauts-de-France,91209032.0,79920
3896,2022-09-09,PRO4,Centre-Val de Loire,64943771.0,111216
3897,2022-09-09,PRO4,Hauts-de-France,83963128.0,116928
3898,2022-09-09,PRO5,Centre-Val de Loire,382491961.0,1210896
3899,2022-09-09,PRO5,Hauts-de-France,1032418936.0,1991664
3900,2022-09-09,RES1 (+ RES1WE),Centre-Val de Loire,2327929022.0,22899436
3901,2022-09-09,RES1 (+ RES1WE),Hauts-de-France,6669248233.0,59126624
3902,2022-09-09,RES11 (+ RES11WE),Centre-Val de Loire,1431667862.0,6932520
3903,2022-09-09,RES11 (+ RES11WE),Hauts-de-France,1890931133.0,8987696
3904,2022-09-09,RES2 (+ RES5),Centre-Val de Loire,5980482683.0,28880428
3905,2022-09-09,RES2 (+ RES5),Hauts-de-France,10976949026.0,56346816
3906,2022-09-09,RES2WE,Centre-Val de Loire,112060878.0,540832
3907,2022-09-09,RES2WE,Hauts-de-France,255793400.0,1299496
3908,2022-09-09,RES3,Centre-Val de Loire,143597177.0,436608
3909,2022-09-09,RES3,Hauts-de-France,199429133.0,700652
3910,2022-09-09,RES4,Centre-Val de Loire,233426350.0,971412
3911,2022-09-09,RES4,Hauts-de-France,287770517.0,1284560
3912,2022-09-10,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,59642956.0,42528
3913,2022-09-10,ENT3 (+ ENT4 + ENT5),Hauts-de-France,70772024.0,41324
3914,2022-09-10,PRO1 (+ PRO1WE),Centre-Val de Loire,1236239638.0,4837612
3915,2022-09-10,PRO1 (+ PRO1WE),Hauts-de-France,2702701333.0,9259436
3916,2022-09-10,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1232962901.0,1957284
3917,2022-09-10,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2384687457.0,3540012
3918,2022-09-10,PRO3,Centre-Val de Loire,62179296.0,64992
3919,2022-09-10,PRO3,Hauts-de-France,89250637.0,79920
3920,2022-09-10,PRO4,Centre-Val de Loire,64590023.0,111216
3921,2022-09-10,PRO4,Hauts-de-France,83836566.0,116928
3922,2022-09-10,PRO5,Centre-Val de Loire,386071084.0,1210896
3923,2022-09-10,PRO5,Hauts-de-France,1040985338.0,1991664
3924,2022-09-10,RES1 (+ RES1WE),Centre-Val de Loire,2417071608.0,22899676
3925,2022-09-10,RES1 (+ RES1WE),Hauts-de-France,6938956635.0,59130968
3926,2022-09-10,RES11 (+ RES11WE),Centre-Val de Loire,1471509173.0,6932228
3927,2022-09-10,RES11 (+ RES11WE),Hauts-de-France,1953785642.0,8987500
3928,2022-09-10,RES2 (+ RES5),Centre-Val de Loire,6209941397.0,28882764
3929,2022-09-10,RES2 (+ RES5),Hauts-de-France,11439320169.0,56352772
3930,2022-09-10,RES2WE,Centre-Val de Loire,114693194.0,540980
3931,2022-09-10,RES2WE,Hauts-de-France,265639887.0,1299348
3932,2022-09-10,RES3,Centre-Val de Loire,147878071.0,437140
3933,2022-09-10,RES3,Hauts-de-France,206562385.0,701156
3934,2022-09-10,RES4,Centre-Val de Loire,239826781.0,971280
3935,2022-09-10,RES4,Hauts-de-France,297146951.0,1284384
3936,2022-09-11,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,63368520.0,42528
3937,2022-09-11,ENT3 (+ ENT4 + ENT5),Hauts-de-France,79576444.0,41280
3938,2022-09-11,PRO1 (+ PRO1WE),Centre-Val de Loire,1054601958.0,4836904
3939,2022-09-11,PRO1 (+ PRO1WE),Hauts-de-France,2307255054.0,9259052
3940,2022-09-11,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1085063377.0,1957152
3941,2022-09-11,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2103014134.0,3539644
3942,2022-09-11,PRO3,Centre-Val de Loire,56207154.0,64992
3943,2022-09-11,PRO3,Hauts-de-France,80793502.0,79920
3944,2022-09-11,PRO4,Centre-Val de Loire,60334931.0,111216
3945,2022-09-11,PRO4,Hauts-de-France,79448488.0,116928
3946,2022-09-11,PRO5,Centre-Val de Loire,385841697.0,1210896
3947,2022-09-11,PRO5,Hauts-de-France,1039761778.0,1991664
3948,2022-09-11,RES1 (+ RES1WE),Centre-Val de Loire,2476426117.0,22899188
3949,2022-09-11,RES1 (+ RES1WE),Hauts-de-France,7110429982.0,59129032
3950,2022-09-11,RES11 (+ RES11WE),Centre-Val de Loire,1490447728.0,6931992
3951,2022-09-11,RES11 (+ RES11WE),Hauts-de-France,1981498134.0,8987428
3952,2022-09-11,RES2 (+ RES5),Centre-Val de Loire,6342785577.0,28882200
3953,2022-09-11,RES2 (+ RES5),Hauts-de-France,11694696354.0,56355268
3954,2022-09-11,RES2WE,Centre-Val de Loire,127847779.0,540648
3955,2022-09-11,RES2WE,Hauts-de-France,296372608.0,1298680
3956,2022-09-11,RES3,Centre-Val de Loire,148662178.0,437192
3957,2022-09-11,RES3,Hauts-de-France,207880629.0,701384
3958,2022-09-11,RES4,Centre-Val de Loire,235574203.0,971268
3959,2022-09-11,RES4,Hauts-de-France,292760266.0,1284380
3960,2022-09-12,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,70127824.0,42532
3961,2022-09-12,ENT3 (+ ENT4 + ENT5),Hauts-de-France,82055564.0,41276
3962,2022-09-12,PRO1 (+ PRO1WE),Centre-Val de Loire,1386506859.0,4837312
3963,2022-09-12,PRO1 (+ PRO1WE),Hauts-de-France,3036200689.0,9261132
3964,2022-09-12,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1247473259.0,1957160
3965,2022-09-12,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2424649988.0,3539888
3966,2022-09-12,PRO3,Centre-Val de Loire,62477357.0,64992
3967,2022-09-12,PRO3,Hauts-de-France,89537730.0,79920
3968,2022-09-12,PRO4,Centre-Val de Loire,61112182.0,111216
3969,2022-09-12,PRO4,Hauts-de-France,82907048.0,116928
3970,2022-09-12,PRO5,Centre-Val de Loire,387504305.0,1210896
3971,2022-09-12,PRO5,Hauts-de-France,1043641004.0,1991668
3972,2022-09-12,RES1 (+ RES1WE),Centre-Val de Loire,2333128819.0,22901876
3973,2022-09-12,RES1 (+ RES1WE),Hauts-de-France,6693381060.0,59135476
3974,2022-09-12,RES11 (+ RES11WE),Centre-Val de Loire,1422095109.0,6932792
3975,2022-09-12,RES11 (+ RES11WE),Hauts-de-France,1891911911.0,8989028
3976,2022-09-12,RES2 (+ RES5),Centre-Val de Loire,6073556270.0,28886280
3977,2022-09-12,RES2 (+ RES5),Hauts-de-France,11192948351.0,56365484
3978,2022-09-12,RES2WE,Centre-Val de Loire,110032201.0,540340
3979,2022-09-12,RES2WE,Hauts-de-France,253123920.0,1298496
3980,2022-09-12,RES3,Centre-Val de Loire,142018871.0,437320
3981,2022-09-12,RES3,Hauts-de-France,199410577.0,701524
3982,2022-09-12,RES4,Centre-Val de Loire,230161405.0,971112
3983,2022-09-12,RES4,Hauts-de-France,287235661.0,1284328
3984,2022-09-13,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,72045764.0,42580
3985,2022-09-13,ENT3 (+ ENT4 + ENT5),Hauts-de-France,83230640.0,41228
3986,2022-09-13,PRO1 (+ PRO1WE),Centre-Val de Loire,1487196970.0,4836928
3987,2022-09-13,PRO1 (+ PRO1WE),Hauts-de-France,3266010270.0,9261308
3988,2022-09-13,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1370627468.0,1957228
3989,2022-09-13,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2670104967.0,3539188
3990,2022-09-13,PRO3,Centre-Val de Loire,66744331.0,64992
3991,2022-09-13,PRO3,Hauts-de-France,95715559.0,79920
3992,2022-09-13,PRO4,Centre-Val de Loire,62958994.0,111216
3993,2022-09-13,PRO4,Hauts-de-France,85330095.0,116928
3994,2022-09-13,PRO5,Centre-Val de Loire,392525500.0,1210896
3995,2022-09-13,PRO5,Hauts-de-France,1056525777.0,1991716
3996,2022-09-13,RES1 (+ RES1WE),Centre-Val de Loire,2330957832.0,22899940
3997,2022-09-13,RES1 (+ RES1WE),Hauts-de-France,6700899444.0,59132000
3998,2022-09-13,RES11 (+ RES11WE),Centre-Val de Loire,1393166633.0,6932888
3999,2022-09-13,RES11 (+ RES11WE),Hauts-de-France,1865131924.0,8988844
4000,2022-09-13,RES2 (+ RES5),Centre-Val de Loire,6007696994.0,28887888
4001,2022-09-13,RES2 (+ RES5),Hauts-de-France,11121133965.0,56373428
4002,2022-09-13,RES2WE,Centre-Val de Loire,106884661.0,539848
4003,2022-09-13,RES2WE,Hauts-de-France,246892226.0,1297380
4004,2022-09-13,RES3,Centre-Val de Loire,141169259.0,437808
4005,2022-09-13,RES3,Hauts-de-France,199649504.0,702140
4006,2022-09-13,RES4,Centre-Val de Loire,226707329.0,970844
4007,2022-09-13,RES4,Hauts-de-France,283823227.0,1284228
4008,2022-09-14,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,71061436.0,42616
4009,2022-09-14,ENT3 (+ ENT4 + ENT5),Hauts-de-France,82907232.0,41184
4010,2022-09-14,PRO1 (+ PRO1WE),Centre-Val de Loire,1463490949.0,4836536
4011,2022-09-14,PRO1 (+ PRO1WE),Hauts-de-France,3216285369.0,9261808
4012,2022-09-14,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1338521933.0,1956996
4013,2022-09-14,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2609855628.0,3539192
4014,2022-09-14,PRO3,Centre-Val de Loire,65251883.0,64988
4015,2022-09-14,PRO3,Hauts-de-France,93269531.0,79916
4016,2022-09-14,PRO4,Centre-Val de Loire,62551071.0,111216
4017,2022-09-14,PRO4,Hauts-de-France,84885620.0,116928
4018,2022-09-14,PRO5,Centre-Val de Loire,395149336.0,1210896
4019,2022-09-14,PRO5,Hauts-de-France,1063014168.0,1991760
4020,2022-09-14,RES1 (+ RES1WE),Centre-Val de Loire,2403156800.0,22899472
4021,2022-09-14,RES1 (+ RES1WE),Hauts-de-France,6912281650.0,59134072
4022,2022-09-14,RES11 (+ RES11WE),Centre-Val de Loire,1429281649.0,6932964
4023,2022-09-14,RES11 (+ RES11WE),Hauts-de-France,1917979893.0,8990244
4024,2022-09-14,RES2 (+ RES5),Centre-Val de Loire,6121694291.0,28891292
4025,2022-09-14,RES2 (+ RES5),Hauts-de-France,11354205411.0,56380488
4026,2022-09-14,RES2WE,Centre-Val de Loire,109617289.0,539728
4027,2022-09-14,RES2WE,Hauts-de-France,254022819.0,1296740
4028,2022-09-14,RES3,Centre-Val de Loire,142147314.0,438376
4029,2022-09-14,RES3,Hauts-de-France,201623950.0,702664
4030,2022-09-14,RES4,Centre-Val de Loire,227679464.0,970796
4031,2022-09-14,RES4,Hauts-de-France,285557304.0,1284084
4032,2022-09-15,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,70604864.0,42528
4033,2022-09-15,ENT3 (+ ENT4 + ENT5),Hauts-de-France,83642700.0,41184
4034,2022-09-15,PRO1 (+ PRO1WE),Centre-Val de Loire,1477415816.0,4836080
4035,2022-09-15,PRO1 (+ PRO1WE),Hauts-de-France,3243697303.0,9262072
4036,2022-09-15,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1351889021.0,1956840
4037,2022-09-15,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2640187857.0,3538720
4038,2022-09-15,PRO3,Centre-Val de Loire,65187374.0,64944
4039,2022-09-15,PRO3,Hauts-de-France,93197766.0,79872
4040,2022-09-15,PRO4,Centre-Val de Loire,61269597.0,111216
4041,2022-09-15,PRO4,Hauts-de-France,84335085.0,116924
4042,2022-09-15,PRO5,Centre-Val de Loire,396370899.0,1210896
4043,2022-09-15,PRO5,Hauts-de-France,1065629328.0,1991760
4044,2022-09-15,RES1 (+ RES1WE),Centre-Val de Loire,2317644622.0,22899596
4045,2022-09-15,RES1 (+ RES1WE),Hauts-de-France,6661592921.0,59135476
4046,2022-09-15,RES11 (+ RES11WE),Centre-Val de Loire,1404304014.0,6932864
4047,2022-09-15,RES11 (+ RES11WE),Hauts-de-France,1883091351.0,8990640
4048,2022-09-15,RES2 (+ RES5),Centre-Val de Loire,5999746191.0,28894092
4049,2022-09-15,RES2 (+ RES5),Hauts-de-France,11116155286.0,56386500
4050,2022-09-15,RES2WE,Centre-Val de Loire,108078100.0,539372
4051,2022-09-15,RES2WE,Hauts-de-France,250859737.0,1296836
4052,2022-09-15,RES3,Centre-Val de Loire,140581146.0,438872
4053,2022-09-15,RES3,Hauts-de-France,199768108.0,703148
4054,2022-09-15,RES4,Centre-Val de Loire,225880867.0,970744
4055,2022-09-15,RES4,Hauts-de-France,284292776.0,1283932
4056,2022-09-16,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,67941080.0,42528
4057,2022-09-16,ENT3 (+ ENT4 + ENT5),Hauts-de-France,80375980.0,41184
4058,2022-09-16,PRO1 (+ PRO1WE),Centre-Val de Loire,1449720397.0,4835792
4059,2022-09-16,PRO1 (+ PRO1WE),Hauts-de-France,3188234390.0,9263024
4060,2022-09-16,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1350178674.0,1956576
4061,2022-09-16,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2636434310.0,3538340
4062,2022-09-16,PRO3,Centre-Val de Loire,64509659.0,64944
4063,2022-09-16,PRO3,Hauts-de-France,92245458.0,79872
4064,2022-09-16,PRO4,Centre-Val de Loire,62654834.0,111216
4065,2022-09-16,PRO4,Hauts-de-France,86201514.0,116880
4066,2022-09-16,PRO5,Centre-Val de Loire,401740029.0,1210896
4067,2022-09-16,PRO5,Hauts-de-France,1080005522.0,1991756
4068,2022-09-16,RES1 (+ RES1WE),Centre-Val de Loire,2325705896.0,22898956
4069,2022-09-16,RES1 (+ RES1WE),Hauts-de-France,6684916912.0,59134292
4070,2022-09-16,RES11 (+ RES11WE),Centre-Val de Loire,1428643761.0,6933140
4071,2022-09-16,RES11 (+ RES11WE),Hauts-de-France,1915897467.0,8990556
4072,2022-09-16,RES2 (+ RES5),Centre-Val de Loire,6051977124.0,28896340
4073,2022-09-16,RES2 (+ RES5),Hauts-de-France,11218939849.0,56391812
4074,2022-09-16,RES2WE,Centre-Val de Loire,114654241.0,539316
4075,2022-09-16,RES2WE,Hauts-de-France,266108382.0,1295460
4076,2022-09-16,RES3,Centre-Val de Loire,142598132.0,439512
4077,2022-09-16,RES3,Hauts-de-France,202665368.0,703672
4078,2022-09-16,RES4,Centre-Val de Loire,230161324.0,970636
4079,2022-09-16,RES4,Hauts-de-France,289659162.0,1283708
4080,2022-09-17,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,58529788.0,42528
4081,2022-09-17,ENT3 (+ ENT4 + ENT5),Hauts-de-France,69822252.0,41184
4082,2022-09-17,PRO1 (+ PRO1WE),Centre-Val de Loire,1238564437.0,4834716
4083,2022-09-17,PRO1 (+ PRO1WE),Hauts-de-France,2724214995.0,9262820
4084,2022-09-17,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1227148502.0,1956556
4085,2022-09-17,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2394687436.0,3538032
4086,2022-09-17,PRO3,Centre-Val de Loire,60989563.0,64944
4087,2022-09-17,PRO3,Hauts-de-France,87177040.0,79872
4088,2022-09-17,PRO4,Centre-Val de Loire,62043446.0,111216
4089,2022-09-17,PRO4,Hauts-de-France,85425826.0,116880
4090,2022-09-17,PRO5,Centre-Val de Loire,405482447.0,1210896
4091,2022-09-17,PRO5,Hauts-de-France,1090069930.0,1991712
4092,2022-09-17,RES1 (+ RES1WE),Centre-Val de Loire,2412203585.0,22898056
4093,2022-09-17,RES1 (+ RES1WE),Hauts-de-France,6933215185.0,59132060
4094,2022-09-17,RES11 (+ RES11WE),Centre-Val de Loire,1518040170.0,6932272
4095,2022-09-17,RES11 (+ RES11WE),Hauts-de-France,2036232093.0,8989620
4096,2022-09-17,RES2 (+ RES5),Centre-Val de Loire,6372100149.0,28896400
4097,2022-09-17,RES2 (+ RES5),Hauts-de-France,11817248908.0,56393736
4098,2022-09-17,RES2WE,Centre-Val de Loire,121038283.0,539184
4099,2022-09-17,RES2WE,Hauts-de-France,282220452.0,1295308
4100,2022-09-17,RES3,Centre-Val de Loire,148599417.0,439792
4101,2022-09-17,RES3,Hauts-de-France,211143617.0,704132
4102,2022-09-17,RES4,Centre-Val de Loire,246216634.0,970416
4103,2022-09-17,RES4,Hauts-de-France,310004781.0,1283660
4104,2022-09-18,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,62019572.0,42528
4105,2022-09-18,ENT3 (+ ENT4 + ENT5),Hauts-de-France,77353888.0,41184
4106,2022-09-18,PRO1 (+ PRO1WE),Centre-Val de Loire,1057212034.0,4836484
4107,2022-09-18,PRO1 (+ PRO1WE),Hauts-de-France,2325193666.0,9262672
4108,2022-09-18,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1083414830.0,1956336
4109,2022-09-18,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2115569476.0,3538028
4110,2022-09-18,PRO3,Centre-Val de Loire,54508232.0,64944
4111,2022-09-18,PRO3,Hauts-de-France,77848223.0,79872
4112,2022-09-18,PRO4,Centre-Val de Loire,59071476.0,111216
4113,2022-09-18,PRO4,Hauts-de-France,81346204.0,116880
4114,2022-09-18,PRO5,Centre-Val de Loire,405218110.0,1210896
4115,2022-09-18,PRO5,Hauts-de-France,1089217606.0,1991712
4116,2022-09-18,RES1 (+ RES1WE),Centre-Val de Loire,2505628492.0,22896556
4117,2022-09-18,RES1 (+ RES1WE),Hauts-de-France,7201643824.0,59128972
4118,2022-09-18,RES11 (+ RES11WE),Centre-Val de Loire,1564566785.0,6931976
4119,2022-09-18,RES11 (+ RES11WE),Hauts-de-France,2099459455.0,8989652
4120,2022-09-18,RES2 (+ RES5),Centre-Val de Loire,6650719134.0,28896816
4121,2022-09-18,RES2 (+ RES5),Hauts-de-France,12340322450.0,56395588
4122,2022-09-18,RES2WE,Centre-Val de Loire,135390218.0,539144
4123,2022-09-18,RES2WE,Hauts-de-France,315630322.0,1295024
4124,2022-09-18,RES3,Centre-Val de Loire,151223345.0,439972
4125,2022-09-18,RES3,Hauts-de-France,214891947.0,704372
4126,2022-09-18,RES4,Centre-Val de Loire,250844619.0,970412
4127,2022-09-18,RES4,Hauts-de-France,315869268.0,1283612
4128,2022-09-19,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,69392300.0,42528
4129,2022-09-19,ENT3 (+ ENT4 + ENT5),Hauts-de-France,81673600.0,41184
4130,2022-09-19,PRO1 (+ PRO1WE),Centre-Val de Loire,1354608609.0,4837176
4131,2022-09-19,PRO1 (+ PRO1WE),Hauts-de-France,2979615200.0,9264592
4132,2022-09-19,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1226312985.0,1956336
4133,2022-09-19,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2395104134.0,3537952
4134,2022-09-19,PRO3,Centre-Val de Loire,58461966.0,64944
4135,2022-09-19,PRO3,Hauts-de-France,83521029.0,79872
4136,2022-09-19,PRO4,Centre-Val de Loire,61341233.0,111216
4137,2022-09-19,PRO4,Hauts-de-France,84447262.0,116880
4138,2022-09-19,PRO5,Centre-Val de Loire,405983710.0,1210892
4139,2022-09-19,PRO5,Hauts-de-France,1091122857.0,1991716
4140,2022-09-19,RES1 (+ RES1WE),Centre-Val de Loire,2340360117.0,22898404
4141,2022-09-19,RES1 (+ RES1WE),Hauts-de-France,6727393881.0,59136304
4142,2022-09-19,RES11 (+ RES11WE),Centre-Val de Loire,1484402739.0,6932616
4143,2022-09-19,RES11 (+ RES11WE),Hauts-de-France,1992004301.0,8991520
4144,2022-09-19,RES2 (+ RES5),Centre-Val de Loire,6385288446.0,28899500
4145,2022-09-19,RES2 (+ RES5),Hauts-de-France,11843323424.0,56401884
4146,2022-09-19,RES2WE,Centre-Val de Loire,115349122.0,538684
4147,2022-09-19,RES2WE,Hauts-de-France,267625679.0,1294288
4148,2022-09-19,RES3,Centre-Val de Loire,142456256.0,440052
4149,2022-09-19,RES3,Hauts-de-France,202758688.0,704652
4150,2022-09-19,RES4,Centre-Val de Loire,243796937.0,970352
4151,2022-09-19,RES4,Hauts-de-France,307014191.0,1283548
4152,2022-09-20,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,70682308.0,42528
4153,2022-09-20,ENT3 (+ ENT4 + ENT5),Hauts-de-France,84559060.0,41184
4154,2022-09-20,PRO1 (+ PRO1WE),Centre-Val de Loire,1443527875.0,4838548
4155,2022-09-20,PRO1 (+ PRO1WE),Hauts-de-France,3169363079.0,9266464
4156,2022-09-20,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1331367968.0,1956296
4157,2022-09-20,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2599454261.0,3537568
4158,2022-09-20,PRO3,Centre-Val de Loire,61427489.0,64944
4159,2022-09-20,PRO3,Hauts-de-France,87886767.0,79868
4160,2022-09-20,PRO4,Centre-Val de Loire,63295961.0,111208
4161,2022-09-20,PRO4,Hauts-de-France,87152807.0,116880
4162,2022-09-20,PRO5,Centre-Val de Loire,408172668.0,1210848
4163,2022-09-20,PRO5,Hauts-de-France,1097115720.0,1991760
4164,2022-09-20,RES1 (+ RES1WE),Centre-Val de Loire,2325721756.0,22897928
4165,2022-09-20,RES1 (+ RES1WE),Hauts-de-France,6686341816.0,59137968
4166,2022-09-20,RES11 (+ RES11WE),Centre-Val de Loire,1486998784.0,6932944
4167,2022-09-20,RES11 (+ RES11WE),Hauts-de-France,1995995310.0,8992236
4168,2022-09-20,RES2 (+ RES5),Centre-Val de Loire,6373853367.0,28900128
4169,2022-09-20,RES2 (+ RES5),Hauts-de-France,11820704422.0,56406936
4170,2022-09-20,RES2WE,Centre-Val de Loire,113172090.0,538384
4171,2022-09-20,RES2WE,Hauts-de-France,262475021.0,1293876
4172,2022-09-20,RES3,Centre-Val de Loire,142163527.0,440480
4173,2022-09-20,RES3,Hauts-de-France,202637745.0,705356
4174,2022-09-20,RES4,Centre-Val de Loire,245512811.0,970172
4175,2022-09-20,RES4,Hauts-de-France,309241317.0,1283308
4176,2022-09-21,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,69817008.0,42528
4177,2022-09-21,ENT3 (+ ENT4 + ENT5),Hauts-de-France,84333752.0,41184
4178,2022-09-21,PRO1 (+ PRO1WE),Centre-Val de Loire,1420264259.0,4839188
4179,2022-09-21,PRO1 (+ PRO1WE),Hauts-de-France,3117432351.0,9268112
4180,2022-09-21,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1316055152.0,1955832
4181,2022-09-21,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2568439913.0,3537196
4182,2022-09-21,PRO3,Centre-Val de Loire,61247367.0,64944
4183,2022-09-21,PRO3,Hauts-de-France,87502284.0,79824
4184,2022-09-21,PRO4,Centre-Val de Loire,63590342.0,111120
4185,2022-09-21,PRO4,Hauts-de-France,87597307.0,116876
4186,2022-09-21,PRO5,Centre-Val de Loire,410054640.0,1210844
4187,2022-09-21,PRO5,Hauts-de-France,1101970260.0,1991760
4188,2022-09-21,RES1 (+ RES1WE),Centre-Val de Loire,2373596993.0,22898016
4189,2022-09-21,RES1 (+ RES1WE),Hauts-de-France,6823460664.0,59137244
4190,2022-09-21,RES11 (+ RES11WE),Centre-Val de Loire,1509111046.0,6933704
4191,2022-09-21,RES11 (+ RES11WE),Hauts-de-France,2026228674.0,8992412
4192,2022-09-21,RES2 (+ RES5),Centre-Val de Loire,6540708604.0,28901730
4193,2022-09-21,RES2 (+ RES5),Hauts-de-France,12134420042.0,56409024
4194,2022-09-21,RES2WE,Centre-Val de Loire,116364720.0,537508
4195,2022-09-21,RES2WE,Hauts-de-France,270182090.0,1293168
4196,2022-09-21,RES3,Centre-Val de Loire,143554307.0,440864
4197,2022-09-21,RES3,Hauts-de-France,204620864.0,705872
4198,2022-09-21,RES4,Centre-Val de Loire,245489580.0,970120
4199,2022-09-21,RES4,Hauts-de-France,309181440.0,1283068
4200,2022-09-22,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,70728272.0,42528
4201,2022-09-22,ENT3 (+ ENT4 + ENT5),Hauts-de-France,84525176.0,41184
4202,2022-09-22,PRO1 (+ PRO1WE),Centre-Val de Loire,1448034859.0,4839996
